122,1322,0
1589,2578,0
168,3252,0
1882,3249,0
1273,2885,0
3396,668,0
172,2615,0
1350,4127,0
519,4070,1
2697,2411,0
4814,3571,1
3183,4496,0
2624,4851,0
4989,4380,0
4346,229,1
2072,762,0
4768,3727,0
1415,246,1
4693,4366,0
1752,2496,0
3231,3771,0
1856,3000,0
774,583,0
2534,1384,0
4623,4464,0
2828,995,0
3656,4272,1
2865,4539,0
1841,1774,1
2662,1889,0
2607,3831,0
3809,3714,0
327,2868,1
734,3125,1
863,3534,0
3395,634,0
891,2055,0
2590,4672,0
2386,477,0
3323,633,0
2007,4247,0
4881,310,1
4747,1809,0
4032,397,1
171,152,0
4991,4977,0
3991,2345,0
2774,4148,0
4529,3820,0
943,1990,0
2194,2804,0
1187,896,1
1401,4303,0
1173,4808,0
3421,4057,0
3759,3445,1
1984,489,0
4878,1861,1
652,417,0
4445,2426,0
2287,4847,0
120,1848,1
1614,1194,0
1112,2234,0
1622,791,0
1610,3785,0
3998,1006,0
4163,2741,0
4261,4898,0
547,2917,0
4024,1043,0
3550,1039,1
1719,1247,0
2658,1697,0
843,3133,0
3558,2861,0
4752,2109,0
1004,4765,0
1510,4169,0
510,1090,0
854,1381,1
4260,3047,1
2033,1059,0
4694,442,0
2615,3083,0
2649,3692,0
4203,996,0
167,1540,1
603,687,0
1303,1127,0
1487,4284,0
3919,1456,0
2186,4106,0
4060,2830,0
2842,4632,0
2648,4607,0
2777,4437,0
2338,4106,1
4158,3614,0
1424,687,0
1789,1157,0
2526,501,0
868,2617,1
530,387,1
295,3700,0
1071,3442,0
863,4080,0
4046,4773,1
2327,4365,0
831,2448,0
1664,1607,0
3463,2978,0
394,4063,0
4247,983,0
2695,2015,0
1771,2766,0
2586,386,0
4666,4196,0
4400,1545,0
4633,3452,0
3603,499,0
824,3632,0
1759,2201,0
4465,2092,0
4034,4319,1
741,4752,0
1236,1626,0
3959,4935,1
1874,782,0
3094,4705,1
1798,3985,0
2982,220,0
2799,4866,0
771,1952,0
1635,2654,0
2861,147,0
3620,536,0
817,3019,0
2491,430,0
871,2537,0
2186,228,0
344,496,0
4143,228,0
384,4390,0
2386,4715,0
3517,3718,0
1977,213,0
169,4311,0
2570,2760,0
3185,2610,0
4797,3181,0
3358,5,0
2446,3526,0
4586,1126,0
656,4375,0
4273,1957,1
4150,3359,1
507,2727,0
1545,331,0
90,1056,1
1397,4411,0
3650,2091,0
1183,1491,0
1998,755,0
4558,1111,0
2390,91,0
2422,97,0
80,1965,1
4237,2966,0
3835,4302,0
4279,4616,0
4267,2412,0
2990,4260,0
4173,1829,0
4781,2815,0
874,3585,1
3835,1589,0
4409,2083,0
2798,1213,1
1045,805,0
4021,3246,0
36,4389,0
3254,4769,0
3995,818,0
2730,4552,0
3983,1242,0
4845,1395,0
326,2012,0
3678,414,1
2277,2920,0
1795,1904,0
4659,1353,0
59,1693,1
2684,1943,0
2826,4337,0
3401,457,1
2794,5,0
2649,4235,0
2797,2122,0
3328,4572,0
4864,698,0
562,1672,0
2502,510,1
1850,3326,1
4240,526,1
307,4350,1
604,1497,0
